recall,precision,method
0.7420666666666667,0.5060005455041368,FedTROS-PR
0.7420666666666667,0.506991573673423,FedTROS-PR
0.7407333333333334,0.5078849933720345,FedTROS-PR
0.7407333333333334,0.5079314285714286,FedTROS-PR
0.7406,0.5080722616053053,FedTROS-PR
0.7401333333333333,0.508216983291371,FedTROS-PR
0.7400666666666667,0.5081944698773119,FedTROS-PR
0.7396666666666667,0.508152422826784,FedTROS-PR
0.7396666666666667,0.5082455336692625,FedTROS-PR
0.7394,0.5082718482196049,FedTROS-PR
0.739,0.5084162729899555,FedTROS-PR
0.7389333333333333,0.5085336759038356,FedTROS-PR
0.7384,0.5088436624247714,FedTROS-PR
0.7381333333333333,0.5090106656859139,FedTROS-PR
0.7378666666666667,0.5089905725454127,FedTROS-PR
0.7375333333333334,0.5090415497170202,FedTROS-PR
0.7362666666666666,0.5093391135912927,FedTROS-PR
0.7358666666666667,0.5095088626292467,FedTROS-PR
0.7356666666666667,0.5094644506001846,FedTROS-PR
0.7356,0.5094888488710347,FedTROS-PR
0.7354666666666667,0.5094670730580955,FedTROS-PR
0.7346666666666667,0.5095953757225433,FedTROS-PR
0.7346,0.5101861283452171,FedTROS-PR
0.7342,0.5103099949029238,FedTROS-PR
0.7337333333333333,0.5103876831756632,FedTROS-PR
0.7334,0.5103451475227315,FedTROS-PR
0.7334,0.510534620382402,FedTROS-PR
0.7332666666666666,0.510749941954957,FedTROS-PR
0.7330666666666666,0.5108003902076462,FedTROS-PR
0.733,0.510777664220013,FedTROS-PR
0.7324,0.5111431628902433,FedTROS-PR
0.7324,0.5113096900307177,FedTROS-PR
0.7323333333333333,0.5114059590316573,FedTROS-PR
0.7323333333333333,0.5114535804078592,FedTROS-PR
0.7323333333333333,0.5119780014914244,FedTROS-PR
0.7321333333333333,0.512029093621783,FedTROS-PR
0.7320666666666666,0.5120063412132233,FedTROS-PR
0.7317333333333333,0.5119402985074627,FedTROS-PR
0.7316666666666667,0.5121086276888619,FedTROS-PR
0.7313333333333333,0.5122338438550617,FedTROS-PR
0.7312,0.5121882880358644,FedTROS-PR
0.7307333333333333,0.5124596755341531,FedTROS-PR
0.7294666666666667,0.5126018926262531,FedTROS-PR
0.7294,0.5126030734632684,FedTROS-PR
0.7288,0.5125896750597834,FedTROS-PR
0.7287333333333333,0.5126870221847005,FedTROS-PR
0.7286666666666667,0.5126882123927013,FedTROS-PR
0.7278666666666667,0.5128951942500117,FedTROS-PR
0.7273333333333334,0.5131461361177744,FedTROS-PR
0.7269333333333333,0.5131535601675373,FedTROS-PR
0.7263333333333334,0.5132372338420953,FedTROS-PR
0.726,0.5132676627232879,FedTROS-PR
0.726,0.5135096901966332,FedTROS-PR
0.726,0.5138246673586864,FedTROS-PR
0.726,0.5138731596828993,FedTROS-PR
0.7257333333333333,0.5140482599046134,FedTROS-PR
0.7257333333333333,0.5140968122786305,FedTROS-PR
0.7231333333333333,0.5151500759878419,FedTROS-PR
0.7230666666666666,0.5152738847451185,FedTROS-PR
0.7226,0.5155291319857312,FedTROS-PR
0.7226,0.5155536529680366,FedTROS-PR
0.722,0.5156651747452624,FedTROS-PR
0.7219333333333333,0.515838612870957,FedTROS-PR
0.7218,0.5159891340609064,FedTROS-PR
0.7212,0.5162244703187632,FedTROS-PR
0.7211333333333333,0.5164971589552595,FedTROS-PR
0.7208666666666667,0.516577489012039,FedTROS-PR
0.7207333333333333,0.5165806574923547,FedTROS-PR
0.7204,0.5169098301841665,FedTROS-PR
0.7203333333333334,0.5171341054848282,FedTROS-PR
0.7200666666666666,0.5171406683903093,FedTROS-PR
0.7200666666666666,0.5171901934495308,FedTROS-PR
0.7198,0.5172463351537798,FedTROS-PR
0.7194,0.5177774578954945,FedTROS-PR
0.7188,0.5181660899653979,FedTROS-PR
0.7188,0.5183653846153846,FedTROS-PR
0.7188,0.518465089440277,FedTROS-PR
0.7185333333333334,0.5195719244118782,FedTROS-PR
0.7176,0.5198242140339016,FedTROS-PR
0.7174666666666667,0.5198531542846102,FedTROS-PR
0.7174,0.520081194722343,FedTROS-PR
0.7174,0.5201314708299096,FedTROS-PR
0.7163333333333334,0.5203893839597056,FedTROS-PR
0.7162,0.5206707701255271,FedTROS-PR
0.7162,0.5217327958816959,FedTROS-PR
0.7162,0.5230282375851996,FedTROS-PR
0.7161333333333333,0.5230814179976626,FedTROS-PR
0.7156,0.5231249086212778,FedTROS-PR
0.7155333333333334,0.5231526613374927,FedTROS-PR
0.7149333333333333,0.5231474706083223,FedTROS-PR
0.7144666666666667,0.5231632902123505,FedTROS-PR
0.7144,0.5231910946196661,FedTROS-PR
0.7140666666666666,0.5232535417684416,FedTROS-PR
0.7140666666666666,0.5233046707054915,FedTROS-PR
0.7137333333333333,0.5232393333659157,FedTROS-PR
0.7137333333333333,0.5234695873264228,FedTROS-PR
0.7133333333333334,0.524689844554504,FedTROS-PR
0.7132,0.5248233908948194,FedTROS-PR
0.7131333333333333,0.5250061349693251,FedTROS-PR
0.7127333333333333,0.525098231827112,FedTROS-PR
0.7126666666666667,0.5251006975144906,FedTROS-PR
0.7121333333333333,0.5251462563295807,FedTROS-PR
0.7121333333333333,0.5251978956684202,FedTROS-PR
0.712,0.5251512022422186,FedTROS-PR
0.7119333333333333,0.5251278520849725,FedTROS-PR
0.7116,0.5252177336023225,FedTROS-PR
0.7106,0.5251515002217076,FedTROS-PR
0.7104,0.5251589374599576,FedTROS-PR
0.7095333333333333,0.5256062027754457,FedTROS-PR
0.7086666666666667,0.5258991737990403,FedTROS-PR
0.7085333333333333,0.5259563517592913,FedTROS-PR
0.708,0.5260029717682021,FedTROS-PR
0.7078666666666666,0.5260602457391994,FedTROS-PR
0.7078666666666666,0.5264253842340109,FedTROS-PR
0.7070666666666666,0.5270062111801243,FedTROS-PR
0.7069333333333333,0.5270115799413548,FedTROS-PR
0.7068,0.5270169508376,FedTROS-PR
0.7064666666666667,0.5273188694267515,FedTROS-PR
0.7062,0.5280394795872588,FedTROS-PR
0.7059333333333333,0.5280769998005187,FedTROS-PR
0.7052666666666667,0.5290558111622324,FedTROS-PR
0.7050666666666666,0.5290910000500275,FedTROS-PR
0.7038666666666666,0.5295947030497592,FedTROS-PR
0.7034666666666667,0.5296391105757166,FedTROS-PR
0.703,0.5295801526717557,FedTROS-PR
0.7022,0.5295093504926603,FedTROS-PR
0.7014,0.5295983086680761,FedTROS-PR
0.701,0.529776299879081,FedTROS-PR
0.7008,0.5298921262224014,FedTROS-PR
0.7004,0.5299369482976041,FedTROS-PR
0.7004,0.5302043906131718,FedTROS-PR
0.7002,0.5306421462133077,FedTROS-PR
0.7002,0.5308835422563688,FedTROS-PR
0.7002,0.5310445950045505,FedTROS-PR
0.7002,0.5310983009708737,FedTROS-PR
0.6995333333333333,0.5316410802046917,FedTROS-PR
0.6982666666666667,0.5317561049906077,FedTROS-PR
0.6971333333333334,0.5318921668362157,FedTROS-PR
0.6967333333333333,0.5319116449511401,FedTROS-PR
0.6958666666666666,0.5320352719302717,FedTROS-PR
0.6958,0.5320114180854317,FedTROS-PR
0.6952,0.5320679626511556,FedTROS-PR
0.695,0.5320234753763715,FedTROS-PR
0.6947333333333333,0.5321452280038809,FedTROS-PR
0.6944666666666667,0.532430360337337,FedTROS-PR
0.694,0.53280786160303,FedTROS-PR
0.6937333333333333,0.5327394665437977,FedTROS-PR
0.6936666666666667,0.5327428191080846,FedTROS-PR
0.6934,0.5328108191178731,FedTROS-PR
0.6933333333333334,0.5328414796598012,FedTROS-PR
0.6932666666666667,0.532899456800246,FedTROS-PR
0.6926666666666667,0.5329298317603611,FedTROS-PR
0.6921333333333334,0.5331210845229537,FedTROS-PR
0.6918,0.5332750912174316,FedTROS-PR
0.6908666666666666,0.5333504889346372,FedTROS-PR
0.6902666666666667,0.5334913437757626,FedTROS-PR
0.69,0.5345246087899602,FedTROS-PR
0.6892,0.5347056998034551,FedTROS-PR
0.6889333333333333,0.5348030844071832,FedTROS-PR
0.6881333333333334,0.5350126989063391,FedTROS-PR
0.6874666666666667,0.5348825146532497,FedTROS-PR
0.6869333333333333,0.5349948078920042,FedTROS-PR
0.6866666666666666,0.5349537758387868,FedTROS-PR
0.6862666666666667,0.5349755742646295,FedTROS-PR
0.686,0.5351570626170169,FedTROS-PR
0.6857333333333333,0.5350881756229516,FedTROS-PR
0.6846,0.5352619233776388,FedTROS-PR
0.6833333333333333,0.5356956203616599,FedTROS-PR
0.6833333333333333,0.5357236188783777,FedTROS-PR
0.6825333333333333,0.535628335251648,FedTROS-PR
0.6822666666666667,0.5356152195530434,FedTROS-PR
0.6822,0.5357311135542642,FedTROS-PR
0.6821333333333334,0.5357909619311934,FedTROS-PR
0.6814,0.5358603334381881,FedTROS-PR
0.681,0.5358829084041549,FedTROS-PR
0.681,0.5361641822380853,FedTROS-PR
0.6807333333333333,0.5366302291360101,FedTROS-PR
0.6806,0.5368919274257166,FedTROS-PR
0.6804666666666667,0.5370126795391171,FedTROS-PR
0.6797333333333333,0.5371404488462754,FedTROS-PR
0.6795333333333333,0.5370955843608388,FedTROS-PR
0.6788666666666666,0.5369647753638472,FedTROS-PR
0.6787333333333333,0.537029222491824,FedTROS-PR
0.6765333333333333,0.5370164576387786,FedTROS-PR
0.676,0.5369340746624305,FedTROS-PR
0.676,0.5369909442355558,FedTROS-PR
0.6750666666666667,0.5370458764253514,FedTROS-PR
0.6742,0.537068507700478,FedTROS-PR
0.673,0.5370823579484997,FedTROS-PR
0.6719333333333334,0.5374606729589932,FedTROS-PR
0.6718666666666666,0.5376080230449163,FedTROS-PR
0.6715333333333333,0.5378003203416978,FedTROS-PR
0.6714666666666667,0.5378617964327673,FedTROS-PR
0.671,0.5382928655471173,FedTROS-PR
0.6696666666666666,0.5383172561629154,FedTROS-PR
0.6696666666666666,0.5387503352105122,FedTROS-PR
0.6691333333333334,0.5394206481431719,FedTROS-PR
0.669,0.5393711367911852,FedTROS-PR
0.6674,0.5395311236863379,FedTROS-PR
0.6674,0.5399385146432232,FedTROS-PR
0.667,0.540255953345213,FedTROS-PR
0.6639333333333334,0.540281017739923,FedTROS-PR
0.6638,0.5404070556309363,FedTROS-PR
0.6626666666666666,0.5403642294101658,FedTROS-PR
0.6608,0.5402812602202115,FedTROS-PR
0.6606666666666666,0.5406142599967269,FedTROS-PR
0.6606666666666666,0.5406437534097108,FedTROS-PR
0.6592,0.5408598621595011,FedTROS-PR
0.6572666666666667,0.5411977822912664,FedTROS-PR
0.6571333333333333,0.5412662676404371,FedTROS-PR
0.6563333333333333,0.5417377428052605,FedTROS-PR
0.656,0.5419397477556865,FedTROS-PR
0.6558666666666667,0.5420684335225081,FedTROS-PR
0.6551333333333333,0.5423289183222958,FedTROS-PR
0.6548666666666667,0.5422877332450039,FedTROS-PR
0.6546666666666666,0.542451527371154,FedTROS-PR
0.6536,0.5429172665854469,FedTROS-PR
0.6532,0.542975893599335,FedTROS-PR
0.6529333333333334,0.5430852833536653,FedTROS-PR
0.6527333333333334,0.5430996228089638,FedTROS-PR
0.6522,0.5431077555099095,FedTROS-PR
0.6513333333333333,0.5430493024289923,FedTROS-PR
0.6504666666666666,0.5431720759338641,FedTROS-PR
0.6500666666666667,0.5432009358810094,FedTROS-PR
0.6496,0.5432346546245191,FedTROS-PR
0.6495333333333333,0.5432091882247992,FedTROS-PR
0.6493333333333333,0.5432842481035252,FedTROS-PR
0.6492,0.5432939076099085,FedTROS-PR
0.649,0.5432780847145487,FedTROS-PR
0.6486666666666666,0.5433932759968726,FedTROS-PR
0.6486,0.5436106610046376,FedTROS-PR
0.6480666666666667,0.5439538917799788,FedTROS-PR
0.6479333333333334,0.5442988351254481,FedTROS-PR
0.6478,0.5443697478991597,FedTROS-PR
0.6470666666666667,0.5448523633097564,FedTROS-PR
0.6467333333333334,0.5453063518830804,FedTROS-PR
0.6463333333333333,0.5453982898289829,FedTROS-PR
0.6460666666666667,0.5454494287161592,FedTROS-PR
0.6446666666666667,0.5458342741025062,FedTROS-PR
0.6446666666666667,0.5458959015467991,FedTROS-PR
0.6446,0.5459935625952905,FedTROS-PR
0.6444666666666666,0.5459422827130513,FedTROS-PR
0.6436,0.5459172133001583,FedTROS-PR
0.6433333333333333,0.5460615663196017,FedTROS-PR
0.6420666666666667,0.5465017306928446,FedTROS-PR
0.642,0.5466310949650905,FedTROS-PR
0.6418,0.5467401181281236,FedTROS-PR
0.6416,0.5467560504488126,FedTROS-PR
0.6414,0.5467409217480252,FedTROS-PR
0.6412666666666667,0.5467204728884847,FedTROS-PR
0.6407333333333334,0.5466075186259455,FedTROS-PR
0.6407333333333334,0.5467007963594994,FedTROS-PR
0.6394,0.5465580123090951,FedTROS-PR
0.6389333333333334,0.546813487761739,FedTROS-PR
0.6389333333333334,0.5468758915834522,FedTROS-PR
0.6384666666666666,0.5471008283347615,FedTROS-PR
0.6384,0.5470749542961609,FedTROS-PR
0.6379333333333334,0.5476135973446263,FedTROS-PR
0.6377333333333334,0.5475359166618968,FedTROS-PR
0.6366,0.5480686448946794,FedTROS-PR
0.6364,0.5480852041109261,FedTROS-PR
0.6359333333333334,0.5483129275162384,FedTROS-PR
0.6352,0.5482163406214039,FedTROS-PR
0.634,0.548032040569354,FedTROS-PR
0.6320666666666667,0.5477813727755951,FedTROS-PR
0.6318666666666667,0.5479246155624927,FedTROS-PR
0.6312,0.547726483859771,FedTROS-PR
0.6296666666666667,0.5479491790914892,FedTROS-PR
0.6279333333333333,0.5489247625152981,FedTROS-PR
0.6279333333333333,0.5490207507577524,FedTROS-PR
0.6273333333333333,0.5491042772947423,FedTROS-PR
0.627,0.5492933068566757,FedTROS-PR
0.6264,0.5492488455018414,FedTROS-PR
0.6264,0.5492809540512101,FedTROS-PR
0.6262666666666666,0.5493246009005321,FedTROS-PR
0.6251333333333333,0.5494228628347103,FedTROS-PR
0.6248,0.5497419052088222,FedTROS-PR
0.6247333333333334,0.5497477414056083,FedTROS-PR
0.6244666666666666,0.549803369137759,FedTROS-PR
0.6241333333333333,0.5499295112781954,FedTROS-PR
0.6241333333333333,0.5501233987542602,FedTROS-PR
0.6233333333333333,0.5501618122977346,FedTROS-PR
0.6223333333333333,0.5500883912787272,FedTROS-PR
0.6214666666666666,0.5502951593860684,FedTROS-PR
0.62,0.5501330967169477,FedTROS-PR
0.6186666666666667,0.5500237079184448,FedTROS-PR
0.6182,0.55,FedTROS-PR
0.6182,0.5503590717550003,FedTROS-PR
0.618,0.5504423727807137,FedTROS-PR
0.6171333333333333,0.5502912852217334,FedTROS-PR
0.6158,0.5503455672068637,FedTROS-PR
0.6158,0.5503783590538045,FedTROS-PR
0.6146666666666667,0.5503163423660021,FedTROS-PR
0.6146,0.550486654326148,FedTROS-PR
0.6144666666666667,0.5505644824084582,FedTROS-PR
0.6115333333333334,0.5505671928455675,FedTROS-PR
0.6113333333333333,0.5508169149447381,FedTROS-PR
0.6110666666666666,0.5508082446968331,FedTROS-PR
0.6107333333333334,0.5511038921975576,FedTROS-PR
0.6096,0.5519739224918507,FedTROS-PR
0.6084,0.5518200507921152,FedTROS-PR
0.6082666666666666,0.5518993467215098,FedTROS-PR
0.6082666666666666,0.551999516002178,FedTROS-PR
0.6080666666666666,0.5521186440677966,FedTROS-PR
0.608,0.5522252497729337,FedTROS-PR
0.6078666666666667,0.5524051859929723,FedTROS-PR
0.6075333333333334,0.552537440126114,FedTROS-PR
0.6072,0.5526699029126214,FedTROS-PR
0.6066666666666667,0.5527882395820678,FedTROS-PR
0.6057333333333333,0.5529454722492697,FedTROS-PR
0.6057333333333333,0.5529791248250259,FedTROS-PR
0.6056666666666667,0.5529519172245891,FedTROS-PR
0.6049333333333333,0.552787084983247,FedTROS-PR
0.6045333333333334,0.5528257026153752,FedTROS-PR
0.6045333333333334,0.5532304313342689,FedTROS-PR
0.6022,0.5539338934200037,FedTROS-PR
0.6022,0.5541037909458962,FedTROS-PR
0.6016,0.5541295670862757,FedTROS-PR
0.6013333333333334,0.5541561712846348,FedTROS-PR
0.6012,0.5542716656422865,FedTROS-PR
0.6005333333333334,0.5571499257793172,FedTROS-PR
0.6004666666666667,0.5572259341747092,FedTROS-PR
0.5998,0.55719328667864,FedTROS-PR
0.5995333333333334,0.5572216370283165,FedTROS-PR
0.5978,0.5575452340981161,FedTROS-PR
0.5976666666666667,0.5575595497232415,FedTROS-PR
0.5974,0.5575882023520627,FedTROS-PR
0.5963333333333334,0.5585388698095536,FedTROS-PR
0.5963333333333334,0.5588878475476413,FedTROS-PR
0.5963333333333334,0.5592023005751438,FedTROS-PR
0.5962,0.5591821421872069,FedTROS-PR
0.5960666666666666,0.5592669043597923,FedTROS-PR
0.596,0.5597996242955542,FedTROS-PR
0.5959333333333333,0.5600175416614459,FedTROS-PR
0.5959333333333333,0.5602632403635224,FedTROS-PR
0.5956666666666667,0.5605395232120451,FedTROS-PR
0.5956,0.5606174698795181,FedTROS-PR
0.5955333333333334,0.5606602648590975,FedTROS-PR
0.5955333333333334,0.5607658505963591,FedTROS-PR
0.5954666666666667,0.5610905207613543,FedTROS-PR
0.5954,0.5614509335512667,FedTROS-PR
0.5952666666666667,0.5617843211274695,FedTROS-PR
0.5945333333333334,0.5617283950617284,FedTROS-PR
0.5933333333333334,0.5622236260265319,FedTROS-PR
0.5927333333333333,0.5629709364908504,FedTROS-PR
0.5926,0.5629512349588347,FedTROS-PR
0.5913333333333334,0.5631388483270904,FedTROS-PR
0.5912,0.5632621951219512,FedTROS-PR
0.5912,0.564193917801247,FedTROS-PR
0.5903333333333334,0.5657785445019488,FedTROS-PR
0.5902666666666667,0.5658592701476322,FedTROS-PR
0.5898,0.5661355346515646,FedTROS-PR
0.5882,0.5662666067646492,FedTROS-PR
0.5882,0.5663029525032093,FedTROS-PR
0.5881333333333333,0.5664205457463884,FedTROS-PR
0.5880666666666666,0.5663927057917041,FedTROS-PR
0.5874666666666667,0.5665059466409514,FedTROS-PR
0.5862,0.5674367578729995,FedTROS-PR
0.586,0.5679028298229746,FedTROS-PR
0.5859333333333333,0.5681318681318681,FedTROS-PR
0.5859333333333333,0.5682788051209103,FedTROS-PR
0.5858666666666666,0.5685082158105835,FedTROS-PR
0.5858666666666666,0.5688025889967637,FedTROS-PR
0.5854666666666667,0.5689666342727567,FedTROS-PR
0.5852666666666667,0.5688828408501815,FedTROS-PR
0.5852666666666667,0.5690303344568317,FedTROS-PR
0.5849333333333333,0.5689643991959017,FedTROS-PR
0.5847333333333333,0.5689543331603529,FedTROS-PR
0.5834666666666667,0.5690137182237825,FedTROS-PR
0.5826,0.5689453125,FedTROS-PR
0.5823333333333334,0.5691295282773,FedTROS-PR
0.5812666666666667,0.5699065298385515,FedTROS-PR
0.5809333333333333,0.5699895342752486,FedTROS-PR
0.5799333333333333,0.5699403786935727,FedTROS-PR
0.5799333333333333,0.5700524246395806,FedTROS-PR
0.5796,0.5699488658712469,FedTROS-PR
0.5787333333333333,0.5703304644898496,FedTROS-PR
0.5774666666666667,0.5711083272895101,FedTROS-PR
0.5768,0.5714285714285714,FedTROS-PR
0.5753333333333334,0.572167340714712,FedTROS-PR
0.5747333333333333,0.5721776066901175,FedTROS-PR
0.5724,0.572972972972973,FedTROS-PR
0.5724,0.5730112119594234,FedTROS-PR
0.5721333333333334,0.5730119516592108,FedTROS-PR
0.5719333333333333,0.5731560662747194,FedTROS-PR
0.5716,0.5731283422459893,FedTROS-PR
0.5715333333333333,0.5730998061367738,FedTROS-PR
0.5705333333333333,0.5736309404115557,FedTROS-PR
0.5704666666666667,0.5736023595656254,FedTROS-PR
0.5704,0.5736506872276232,FedTROS-PR
0.5704,0.5736891511331634,FedTROS-PR
0.5704,0.5739970481685227,FedTROS-PR
0.5703333333333334,0.5743923727675574,FedTROS-PR
0.57,0.5746740153246405,FedTROS-PR
0.5694666666666667,0.5748704488861969,FedTROS-PR
0.5656,0.575615713413393,FedTROS-PR
0.5653333333333334,0.5762435444414243,FedTROS-PR
0.5645333333333333,0.5767213784648914,FedTROS-PR
0.5644666666666667,0.5766925486990874,FedTROS-PR
0.5639333333333333,0.5774455594238515,FedTROS-PR
0.5631333333333334,0.5772568851226679,FedTROS-PR
0.5628,0.5772307692307692,FedTROS-PR
0.5624,0.5775708612898809,FedTROS-PR
0.5617333333333333,0.5777168323620158,FedTROS-PR
0.5612666666666667,0.5780692117550124,FedTROS-PR
0.5596666666666666,0.5785665058580289,FedTROS-PR
0.5589333333333333,0.5788056610286503,FedTROS-PR
0.5578666666666666,0.5788599889319314,FedTROS-PR
0.5570666666666667,0.5792319423263552,FedTROS-PR
0.5570666666666667,0.5794327716524513,FedTROS-PR
0.5568,0.5795170691090757,FedTROS-PR
0.5556,0.5800389755011136,FedTROS-PR
0.5541333333333334,0.5802443280977312,FedTROS-PR
0.5540666666666667,0.5802555330587168,FedTROS-PR
0.5535333333333333,0.5804670022371364,FedTROS-PR
0.5528666666666666,0.5804577588017078,FedTROS-PR
0.5522,0.580489172331628,FedTROS-PR
0.5514666666666667,0.5810212825735759,FedTROS-PR
0.5512,0.5811485204189217,FedTROS-PR
0.5503333333333333,0.5815837677892067,FedTROS-PR
0.5498666666666666,0.5817874021302109,FedTROS-PR
0.5492,0.5819851642529141,FedTROS-PR
0.5487333333333333,0.5822310249699371,FedTROS-PR
0.5485333333333333,0.5824720373778848,FedTROS-PR
0.5472666666666667,0.5834399431414357,FedTROS-PR
0.5471333333333334,0.583463671264041,FedTROS-PR
0.5460666666666667,0.5841951358676272,FedTROS-PR
0.5448666666666667,0.5842030021443888,FedTROS-PR
0.5444,0.5842037487480326,FedTROS-PR
0.5435333333333333,0.584025787965616,FedTROS-PR
0.5405333333333333,0.5840236260174314,FedTROS-PR
0.5405333333333333,0.5840656965855064,FedTROS-PR
0.5403333333333333,0.5841441441441442,FedTROS-PR
0.5393333333333333,0.5840311868322264,FedTROS-PR
0.5391333333333334,0.584151979196764,FedTROS-PR
0.5376666666666666,0.5849289237017696,FedTROS-PR
0.5364666666666666,0.5858755005460502,FedTROS-PR
0.5362666666666667,0.5857850276725896,FedTROS-PR
0.5353333333333333,0.5858747993579454,FedTROS-PR
0.5351333333333333,0.5857841348609794,FedTROS-PR
0.5337333333333333,0.5859192037470726,FedTROS-PR
0.5316666666666666,0.5867422012948793,FedTROS-PR
0.531,0.5866971125515615,FedTROS-PR
0.5306,0.5869036206769412,FedTROS-PR
0.5300666666666667,0.5869629410896205,FedTROS-PR
0.5286,0.5868551550588409,FedTROS-PR
0.5268666666666667,0.5869290753806164,FedTROS-PR
0.5268666666666667,0.5869726678550208,FedTROS-PR
0.5268,0.5869855890655178,FedTROS-PR
0.5266,0.5870680044593088,FedTROS-PR
0.5266,0.5871552813498848,FedTROS-PR
0.5252,0.5874720357941835,FedTROS-PR
0.5248666666666667,0.5874934706365197,FedTROS-PR
0.5248666666666667,0.588195741501681,FedTROS-PR
0.5245333333333333,0.5882616822429907,FedTROS-PR
0.5245333333333333,0.5891426432047923,FedTROS-PR
0.5242,0.5899609843937575,FedTROS-PR
0.5230666666666667,0.5899691706143319,FedTROS-PR
0.5228666666666667,0.5900097795832393,FedTROS-PR
0.5225333333333333,0.5899443022730694,FedTROS-PR
0.5218,0.5900045228403438,FedTROS-PR
0.5214,0.5899524779361847,FedTROS-PR
0.5214,0.5907545887151597,FedTROS-PR
0.5212,0.5911084228035687,FedTROS-PR
0.5208,0.5913701741105223,FedTROS-PR
0.5206666666666667,0.5917563267161691,FedTROS-PR
0.5200666666666667,0.5915674527944187,FedTROS-PR
0.5178666666666667,0.5919378190962432,FedTROS-PR
0.5174,0.5922167111789394,FedTROS-PR
0.5164666666666666,0.5922782874617737,FedTROS-PR
0.5160666666666667,0.5922723794950268,FedTROS-PR
0.5154666666666666,0.5932632548147011,FedTROS-PR
0.5154666666666666,0.5933543089555675,FedTROS-PR
0.5152,0.5932749884845693,FedTROS-PR
0.5151333333333333,0.5932437619961612,FedTROS-PR
0.5147333333333334,0.5932841555248194,FedTROS-PR
0.5138,0.5932112068965517,FedTROS-PR
0.5127333333333334,0.5939913500154465,FedTROS-PR
0.5126,0.5942040185471407,FedTROS-PR
0.5116666666666667,0.5941782147557483,FedTROS-PR
0.5107333333333334,0.594659628968408,FedTROS-PR
0.5106,0.5947352073303308,FedTROS-PR
0.5106,0.5947813931816417,FedTROS-PR
0.5097333333333334,0.5946030017886306,FedTROS-PR
0.5096666666666667,0.5946177179746441,FedTROS-PR
0.5088,0.5949485500467727,FedTROS-PR
0.5086666666666667,0.5953495630461922,FedTROS-PR
0.5086666666666667,0.5969798920272279,FedTROS-PR
0.5086666666666667,0.5983844404360442,FedTROS-PR
0.5082666666666666,0.5985241011147747,FedTROS-PR
0.5082,0.5985395728643216,FedTROS-PR
0.5078666666666667,0.5986170045575986,FedTROS-PR
0.5075333333333333,0.5985533453887885,FedTROS-PR
0.5066666666666667,0.5985665905331968,FedTROS-PR
0.5064666666666666,0.5984717189223255,FedTROS-PR
0.5048,0.5997148740693806,FedTROS-PR
0.5036,0.6007157057654076,FedTROS-PR
0.5034666666666666,0.6009389671361502,FedTROS-PR
0.5019333333333333,0.6009738186462324,FedTROS-PR
0.5018,0.6010060683487704,FedTROS-PR
0.5012666666666666,0.6021944577927278,FedTROS-PR
0.5008666666666667,0.6023893521488134,FedTROS-PR
0.4996,0.6028962188254223,FedTROS-PR
0.49906666666666666,0.603126007089913,FedTROS-PR
0.49773333333333336,0.6034106522266225,FedTROS-PR
0.4975333333333333,0.6035584310553983,FedTROS-PR
0.4974,0.60373846900793,FedTROS-PR
0.4971333333333333,0.6044419226716382,FedTROS-PR
0.4965333333333333,0.6048891415577032,FedTROS-PR
0.4964,0.6051690507152145,FedTROS-PR
0.4958666666666667,0.6055030934549007,FedTROS-PR
0.49466666666666664,0.6058626602433249,FedTROS-PR
0.49366666666666664,0.6058746522664048,FedTROS-PR
0.4934,0.606043236161153,FedTROS-PR
0.4932,0.6068908941755538,FedTROS-PR
0.4926,0.6074981501274357,FedTROS-PR
0.4922666666666667,0.6075366134605891,FedTROS-PR
0.4922666666666667,0.6075866041306673,FedTROS-PR
0.4912666666666667,0.6082542302930252,FedTROS-PR
0.48993333333333333,0.609066799270678,FedTROS-PR
0.48906666666666665,0.609403555407875,FedTROS-PR
0.48873333333333335,0.6096465696465696,FedTROS-PR
0.48833333333333334,0.6097053437656068,FedTROS-PR
0.488,0.6096951524237881,FedTROS-PR
0.48746666666666666,0.6099432766099433,FedTROS-PR
0.48746666666666666,0.6099941603403687,FedTROS-PR
0.48746666666666666,0.6102487063929227,FedTROS-PR
0.48673333333333335,0.6109623430962343,FedTROS-PR
0.4862666666666667,0.6107854630715123,FedTROS-PR
0.485,0.6117558022199798,FedTROS-PR
0.48473333333333335,0.6118310333221137,FedTROS-PR
0.4846666666666667,0.612313652825739,FedTROS-PR
0.48413333333333336,0.6128270042194093,FedTROS-PR
0.4839333333333333,0.6127289609183759,FedTROS-PR
0.4836,0.6131349843631139,FedTROS-PR
0.4829333333333333,0.613274635963427,FedTROS-PR
0.4829333333333333,0.6134304344144297,FedTROS-PR
0.4818,0.6137579617834394,FedTROS-PR
0.4816666666666667,0.6136923468954387,FedTROS-PR
0.4815333333333333,0.6137831407205983,FedTROS-PR
0.48113333333333336,0.6144742443593019,FedTROS-PR
0.4802666666666667,0.6144136460554371,FedTROS-PR
0.48,0.6144917641034394,FedTROS-PR
0.47946666666666665,0.6146483206563541,FedTROS-PR
0.47913333333333336,0.6146412383477294,FedTROS-PR
0.47906666666666664,0.61466085022667,FedTROS-PR
0.4788,0.6147393648891551,FedTROS-PR
0.4786666666666667,0.6151473612063056,FedTROS-PR
0.4784,0.615490179260657,FedTROS-PR
0.47786666666666666,0.6166021505376345,FedTROS-PR
0.4774,0.6165303486870426,FedTROS-PR
